region,year,month,temp_max,temp_avg_daily_max,temp_min_daily_max,temp_max_daily_avg,temp_avg,temp_min_daily_avg,temp_max_daily_min,temp_avg_daily_min,temp_min,dew_pt_max,dew_pt_avg,dew_pt_min,precipitation_max,precipitation_avg,precipitation_min,precipitation_sum,snow_depth_max,snow_depth_avg,snow_depth_min,snow_depth_sum,wind_max,wind_avg,wind_min,gust_max,gust_avg,gust_min,sea_level_preassure_max,sea_level_preassure_avg,sea_level_preassure_min
andaman-and-nicobar-islands,2010,january,28.0°C (82.4°F),27.55°C (81.59°F),27.0°C (80.6°F),28.0°C (82.4°F),27.42°C (81.36°F),27.0°C (80.6°F),28.0°C (82.4°F),27.13°C (80.83°F),26.0°C (78.8°F),24.0°C (75.2°F),23.13°C (73.63°F),21.0°C (69.8°F),5.3mm | 0.21in,0.9mm | 0.04in,0.0mm | 0in,28.0mm | 1.1in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,26.0kmh | 16.16mph,17.71kmh | 11.0mph,10.0kmh | 6.21mph,35.0kmh | 21.75mph,24.71kmh | 15.35mph,15.0kmh | 9.32mph,5.3mb,0.9mb,0.0mb
gujarat,2017,may,42.0°C (107.6°F),40.87°C (105.57°F),39.0°C (102.2°F),38.0°C (100.4°F),36.48°C (97.66°F),35.0°C (95.0°F),30.0°C (86.0°F),27.29°C (81.12°F),25.0°C (77.0°F),23.0°C (73.4°F),17.45°C (63.41°F),12.0°C (53.6°F),0.5mm | 0.02in,0.02mm | 0.0in,0.0mm | 0in,0.7mm | 0.03in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,28.0kmh | 17.4mph,20.48kmh | 12.73mph,16.0kmh | 9.94mph,35.0kmh | 21.75mph,26.42kmh | 16.42mph,22.0kmh | 13.67mph,0.5mb,0.02mb,0.0mb
gujarat,2017,june,41.0°C (105.8°F),36.87°C (98.37°F),30.0°C (86.0°F),37.0°C (98.6°F),34.1°C (93.38°F),28.0°C (82.4°F),31.0°C (87.8°F),28.97°C (84.15°F),27.0°C (80.6°F),24.0°C (75.2°F),22.53°C (72.55°F),21.0°C (69.8°F),10.2mm | 0.4in,1.61mm | 0.06in,0.0mm | 0in,48.3mm | 1.9in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,27.0kmh | 16.78mph,18.97kmh | 11.79mph,9.0kmh | 5.59mph,37.0kmh | 22.99mph,23.67kmh | 14.71mph,12.0kmh | 7.46mph,10.2mb,1.61mb,0.0mb
gujarat,2017,july,34.0°C (93.2°F),30.77°C (87.39°F),26.0°C (78.8°F),32.0°C (89.6°F),29.0°C (84.2°F),25.0°C (77.0°F),28.0°C (82.4°F),26.32°C (79.38°F),25.0°C (77.0°F),25.0°C (77.0°F),23.35°C (74.03°F),22.0°C (71.6°F),40.2mm | 1.58in,5.15mm | 0.2in,0.0mm | 0in,159.6mm | 6.28in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,32.0kmh | 19.88mph,22.81kmh | 14.17mph,8.0kmh | 4.97mph,46.0kmh | 28.58mph,31.39kmh | 19.5mph,10.0kmh | 6.21mph,40.2mb,5.15mb,0.0mb
gujarat,2017,august,34.0°C (93.2°F),30.9°C (87.62°F),26.0°C (78.8°F),31.0°C (87.8°F),29.03°C (84.25°F),26.0°C (78.8°F),27.0°C (80.6°F),25.94°C (78.69°F),24.0°C (75.2°F),24.0°C (75.2°F),22.65°C (72.77°F),21.0°C (69.8°F),41.4mm | 1.63in,3.16mm | 0.12in,0.0mm | 0in,97.9mm | 3.85in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,20.39kmh | 12.67mph,13.0kmh | 8.08mph,43.0kmh | 26.72mph,27.87kmh | 17.32mph,17.0kmh | 10.56mph,41.4mb,3.16mb,0.0mb
gujarat,2017,september,36.0°C (96.8°F),33.13°C (91.63°F),29.0°C (84.2°F),33.0°C (91.4°F),30.53°C (86.95°F),28.0°C (82.4°F),28.0°C (82.4°F),25.6°C (78.08°F),24.0°C (75.2°F),24.0°C (75.2°F),21.7°C (71.06°F),18.0°C (64.4°F),6.1mm | 0.24in,0.74mm | 0.03in,0.0mm | 0in,22.3mm | 0.88in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,13.73kmh | 8.53mph,7.0kmh | 4.35mph,30.0kmh | 18.64mph,18.77kmh | 11.66mph,10.0kmh | 6.21mph,6.1mb,0.74mb,0.0mb
gujarat,2017,october,39.0°C (102.2°F),36.29°C (97.32°F),30.0°C (86.0°F),35.0°C (95.0°F),33.16°C (91.69°F),29.0°C (84.2°F),30.0°C (86.0°F),26.9°C (80.42°F),24.0°C (75.2°F),19.0°C (66.2°F),13.74°C (56.73°F),6.0°C (42.8°F),0.4mm | 0.02in,0.01mm | 0.0in,0.0mm | 0in,0.4mm | 0.02in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,10.9kmh | 6.77mph,4.0kmh | 2.49mph,28.0kmh | 17.4mph,15.74kmh | 9.78mph,5.0kmh | 3.11mph,0.4mb,0.01mb,0.0mb
gujarat,2017,november,35.0°C (95.0°F),32.17°C (89.91°F),29.0°C (84.2°F),32.0°C (89.6°F),29.2°C (84.56°F),26.0°C (78.8°F),25.0°C (77.0°F),22.9°C (73.22°F),21.0°C (69.8°F),13.0°C (55.4°F),6.63°C (43.93°F),2.0°C (35.6°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,11.07kmh | 6.88mph,6.0kmh | 3.73mph,29.0kmh | 18.02mph,16.77kmh | 10.42mph,8.0kmh | 4.97mph,0.0mb,0.0mb,0.0mb
gujarat,2017,december,31.0°C (87.8°F),28.84°C (83.91°F),24.0°C (75.2°F),29.0°C (84.2°F),25.65°C (78.17°F),22.0°C (71.6°F),24.0°C (75.2°F),19.9°C (67.82°F),17.0°C (62.6°F),15.0°C (59.0°F),5.58°C (42.04°F),-2.0°C (28.4°F),0.8mm | 0.03in,0.03mm | 0.0in,0.0mm | 0in,0.9mm | 0.04in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,14.65kmh | 9.1mph,8.0kmh | 4.97mph,30.0kmh | 18.64mph,22.81kmh | 14.17mph,10.0kmh | 6.21mph,0.8mb,0.03mb,0.0mb
gujarat,2018,january,33.0°C (91.4°F),29.03°C (84.25°F),26.0°C (78.8°F),29.0°C (84.2°F),25.55°C (77.99°F),22.0°C (71.6°F),24.0°C (75.2°F),19.1°C (66.38°F),16.0°C (60.8°F),12.0°C (53.6°F),4.71°C (40.48°F),-1.0°C (30.2°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,15.0kmh | 9.32mph,10.81kmh | 6.72mph,7.0kmh | 4.35mph,24.0kmh | 14.91mph,17.65kmh | 10.97mph,10.0kmh | 6.21mph,0.0mb,0.0mb,0.0mb
gujarat,2018,february,36.0°C (96.8°F),31.75°C (89.15°F),27.0°C (80.6°F),33.0°C (91.4°F),28.43°C (83.17°F),25.0°C (77.0°F),26.0°C (78.8°F),22.07°C (71.73°F),19.0°C (66.2°F),11.0°C (51.8°F),6.5°C (43.7°F),0.0°C (0°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,11.46kmh | 7.12mph,6.0kmh | 3.73mph,31.0kmh | 19.26mph,17.32kmh | 10.76mph,9.0kmh | 5.59mph,0.0mb,0.0mb,0.0mb
gujarat,2018,march,40.0°C (104.0°F),35.58°C (96.04°F),31.0°C (87.8°F),36.0°C (96.8°F),32.03°C (89.65°F),28.0°C (82.4°F),28.0°C (82.4°F),24.58°C (76.24°F),23.0°C (73.4°F),12.0°C (53.6°F),7.52°C (45.54°F),-2.0°C (28.4°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,14.71kmh | 9.14mph,9.0kmh | 5.59mph,29.0kmh | 18.02mph,20.35kmh | 12.64mph,12.0kmh | 7.46mph,0.0mb,0.0mb,0.0mb
gujarat,2018,april,42.0°C (107.6°F),39.13°C (102.43°F),38.0°C (100.4°F),37.0°C (98.6°F),35.37°C (95.67°F),34.0°C (93.2°F),30.0°C (86.0°F),27.4°C (81.32°F),25.0°C (77.0°F),16.0°C (60.8°F),12.13°C (53.83°F),0.0°C (0°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,28.0kmh | 17.4mph,18.23kmh | 11.33mph,13.0kmh | 8.08mph,35.0kmh | 21.75mph,23.57kmh | 14.65mph,16.0kmh | 9.94mph,0.0mb,0.0mb,0.0mb
gujarat,2018,may,43.0°C (109.4°F),41.19°C (106.14°F),40.0°C (104.0°F),39.0°C (102.2°F),37.03°C (98.65°F),35.0°C (95.0°F),31.0°C (87.8°F),28.71°C (83.68°F),28.0°C (82.4°F),22.0°C (71.6°F),15.94°C (60.69°F),9.0°C (48.2°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,23.0kmh | 14.29mph,19.0kmh | 11.81mph,34.0kmh | 21.13mph,28.71kmh | 17.84mph,24.0kmh | 14.91mph,0.0mb,0.0mb,0.0mb
gujarat,2018,june,40.0°C (104.0°F),37.67°C (99.81°F),33.0°C (91.4°F),37.0°C (98.6°F),34.67°C (94.41°F),32.0°C (89.6°F),30.0°C (86.0°F),29.07°C (84.33°F),28.0°C (82.4°F),23.0°C (73.4°F),21.93°C (71.47°F),21.0°C (69.8°F),2.5mm | 0.1in,0.13mm | 0.01in,0.0mm | 0in,4.0mm | 0.16in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,34.0kmh | 21.13mph,25.3kmh | 15.72mph,18.0kmh | 11.18mph,41.0kmh | 25.48mph,30.43kmh | 18.91mph,23.0kmh | 14.29mph,2.5mb,0.13mb,0.0mb
gujarat,2018,july,35.0°C (95.0°F),31.26°C (88.27°F),28.0°C (82.4°F),33.0°C (91.4°F),29.77°C (85.59°F),26.0°C (78.8°F),29.0°C (84.2°F),27.06°C (80.71°F),26.0°C (78.8°F),25.0°C (77.0°F),23.0°C (73.4°F),22.0°C (71.6°F),34.2mm | 1.35in,4.28mm | 0.17in,0.0mm | 0in,132.7mm | 5.22in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,31.0kmh | 19.26mph,24.58kmh | 15.27mph,20.0kmh | 12.43mph,40.0kmh | 24.85mph,32.32kmh | 20.08mph,25.0kmh | 15.53mph,34.2mb,4.28mb,0.0mb
gujarat,2018,august,33.0°C (91.4°F),29.71°C (85.48°F),27.0°C (80.6°F),31.0°C (87.8°F),28.26°C (82.87°F),26.0°C (78.8°F),27.0°C (80.6°F),25.55°C (77.99°F),24.0°C (75.2°F),23.0°C (73.4°F),22.13°C (71.83°F),21.0°C (69.8°F),13.0mm | 0.51in,1.17mm | 0.05in,0.1mm | 0.0in,36.2mm | 1.43in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,22.35kmh | 13.89mph,15.0kmh | 9.32mph,38.0kmh | 23.61mph,29.74kmh | 18.48mph,19.0kmh | 11.81mph,13.0mb,1.17mb,0.1mb
gujarat,2018,september,37.0°C (98.6°F),32.4°C (90.32°F),28.0°C (82.4°F),34.0°C (93.2°F),29.8°C (85.64°F),27.0°C (80.6°F),27.0°C (80.6°F),24.77°C (76.59°F),24.0°C (75.2°F),22.0°C (71.6°F),19.57°C (67.23°F),14.0°C (57.2°F),0.7mm | 0.03in,0.14mm | 0.01in,0.0mm | 0in,4.1mm | 0.16in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,16.77kmh | 10.42mph,9.0kmh | 5.59mph,32.0kmh | 19.88mph,22.8kmh | 14.17mph,12.0kmh | 7.46mph,0.7mb,0.14mb,0.0mb
gujarat,2018,october,39.0°C (102.2°F),36.77°C (98.19°F),35.0°C (95.0°F),36.0°C (96.8°F),33.87°C (92.97°F),32.0°C (89.6°F),30.0°C (86.0°F),27.39°C (81.3°F),25.0°C (77.0°F),17.0°C (62.6°F),12.1°C (53.78°F),4.0°C (39.2°F),0.1mm | 0.0in,0.0mm | 0in,0.0mm | 0in,0.1mm | 0.0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,16.0kmh | 9.94mph,10.03kmh | 6.23mph,7.0kmh | 4.35mph,24.0kmh | 14.91mph,14.81kmh | 9.2mph,9.0kmh | 5.59mph,0.1mb,0.0mb,0.0mb
gujarat,2018,november,36.0°C (96.8°F),33.93°C (93.07°F),32.0°C (89.6°F),33.0°C (91.4°F),30.93°C (87.67°F),28.0°C (82.4°F),27.0°C (80.6°F),24.5°C (76.1°F),22.0°C (71.6°F),17.0°C (62.6°F),8.0°C (46.4°F),-2.0°C (28.4°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,16.0kmh | 9.94mph,10.67kmh | 6.63mph,6.0kmh | 3.73mph,25.0kmh | 15.53mph,16.27kmh | 10.11mph,8.0kmh | 4.97mph,0.0mb,0.0mb,0.0mb
gujarat,2018,december,31.0°C (87.8°F),28.32°C (82.98°F),25.0°C (77.0°F),28.0°C (82.4°F),24.77°C (76.59°F),22.0°C (71.6°F),22.0°C (71.6°F),18.65°C (65.57°F),15.0°C (59.0°F),15.0°C (59.0°F),2.9°C (37.22°F),-8.0°C (17.6°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,13.71kmh | 8.52mph,8.0kmh | 4.97mph,35.0kmh | 21.75mph,22.16kmh | 13.77mph,14.0kmh | 8.7mph,0.0mb,0.0mb,0.0mb
gujarat,2019,january,35.0°C (95.0°F),27.87°C (82.17°F),23.0°C (73.4°F),29.0°C (84.2°F),23.84°C (74.91°F),20.0°C (68.0°F),23.0°C (73.4°F),18.55°C (65.39°F),15.0°C (59.0°F),12.0°C (53.6°F),2.65°C (36.77°F),-6.0°C (21.2°F),0.1mm | 0.0in,0.01mm | 0.0in,0.0mm | 0in,0.2mm | 0.01in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,13.94kmh | 8.66mph,8.0kmh | 4.97mph,33.0kmh | 20.51mph,21.84kmh | 13.57mph,13.0kmh | 8.08mph,0.1mb,0.01mb,0.0mb
gujarat,2019,february,34.0°C (93.2°F),29.21°C (84.58°F),22.0°C (71.6°F),29.0°C (84.2°F),25.21°C (77.38°F),21.0°C (69.8°F),23.0°C (73.4°F),19.86°C (67.75°F),16.0°C (60.8°F),16.0°C (60.8°F),5.29°C (41.52°F),-4.0°C (24.8°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,28.0kmh | 17.4mph,15.64kmh | 9.72mph,9.0kmh | 5.59mph,37.0kmh | 22.99mph,22.54kmh | 14.01mph,12.0kmh | 7.46mph,0.0mb,0.0mb,0.0mb
gujarat,2019,march,40.0°C (104.0°F),33.84°C (92.91°F),29.0°C (84.2°F),35.0°C (95.0°F),29.71°C (85.48°F),26.0°C (78.8°F),29.0°C (84.2°F),24.03°C (75.25°F),21.0°C (69.8°F),17.0°C (62.6°F),7.03°C (44.65°F),-3.0°C (26.6°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,16.42kmh | 10.2mph,10.0kmh | 6.21mph,29.0kmh | 18.02mph,22.13kmh | 13.75mph,14.0kmh | 8.7mph,0.0mb,0.0mb,0.0mb
gujarat,2019,april,42.0°C (107.6°F),38.93°C (102.07°F),34.0°C (93.2°F),38.0°C (100.4°F),34.5°C (94.1°F),30.0°C (86.0°F),31.0°C (87.8°F),27.9°C (82.22°F),25.0°C (77.0°F),14.0°C (57.2°F),11.33°C (52.39°F),6.0°C (42.8°F),2.0mm | 0.08in,0.08mm | 0.0in,0.0mm | 0in,2.3mm | 0.09in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,19.6kmh | 12.18mph,15.0kmh | 9.32mph,32.0kmh | 19.88mph,25.0kmh | 15.53mph,20.0kmh | 12.43mph,2.0mb,0.08mb,0.0mb
gujarat,2019,may,42.0°C (107.6°F),39.52°C (103.14°F),37.0°C (98.6°F),37.0°C (98.6°F),35.0°C (95.0°F),33.0°C (91.4°F),30.0°C (86.0°F),28.45°C (83.21°F),27.0°C (80.6°F),20.0°C (68.0°F),16.19°C (61.14°F),10.0°C (50.0°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,22.74kmh | 14.13mph,20.0kmh | 12.43mph,31.0kmh | 19.26mph,27.48kmh | 17.08mph,24.0kmh | 14.91mph,0.0mb,0.0mb,0.0mb
gujarat,2019,june,43.0°C (109.4°F),37.47°C (99.45°F),31.0°C (87.8°F),38.0°C (100.4°F),34.07°C (93.33°F),31.0°C (87.8°F),31.0°C (87.8°F),28.97°C (84.15°F),27.0°C (80.6°F),24.0°C (75.2°F),21.03°C (69.85°F),17.0°C (62.6°F),21.1mm | 0.83in,3.28mm | 0.13in,0.0mm | 0in,98.5mm | 3.88in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,44.0kmh | 27.34mph,24.27kmh | 15.08mph,11.0kmh | 6.84mph,58.0kmh | 36.04mph,30.27kmh | 18.81mph,17.0kmh | 10.56mph,21.1mb,3.28mb,0.0mb
gujarat,2019,july,36.0°C (96.8°F),32.65°C (90.77°F),27.0°C (80.6°F),33.0°C (91.4°F),30.42°C (86.76°F),27.0°C (80.6°F),28.0°C (82.4°F),27.29°C (81.12°F),24.0°C (75.2°F),25.0°C (77.0°F),22.39°C (72.3°F),21.0°C (69.8°F),24.7mm | 0.97in,5.87mm | 0.23in,0.0mm | 0in,182.0mm | 7.17in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,35.0kmh | 21.75mph,25.35kmh | 15.75mph,12.0kmh | 7.46mph,47.0kmh | 29.2mph,32.84kmh | 20.41mph,16.0kmh | 9.94mph,24.7mb,5.87mb,0.0mb
gujarat,2019,august,32.0°C (89.6°F),30.32°C (86.58°F),25.0°C (77.0°F),30.0°C (86.0°F),28.23°C (82.81°F),24.0°C (75.2°F),27.0°C (80.6°F),25.29°C (77.52°F),20.0°C (68.0°F),25.0°C (77.0°F),23.23°C (73.81°F),21.0°C (69.8°F),931.6mm | 36.68in,42.06mm | 1.66in,0.0mm | 0in,1303.9mm | 51.33in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,38.0kmh | 23.61mph,21.61kmh | 13.43mph,14.0kmh | 8.7mph,63.0kmh | 39.15mph,30.42kmh | 18.9mph,18.0kmh | 11.18mph,931.6mb,42.06mb,0.0mb
gujarat,2019,september,34.0°C (93.2°F),30.23°C (86.41°F),26.0°C (78.8°F),31.0°C (87.8°F),28.33°C (82.99°F),26.0°C (78.8°F),28.0°C (82.4°F),25.43°C (77.77°F),21.0°C (69.8°F),25.0°C (77.0°F),23.87°C (74.97°F),23.0°C (73.4°F),97.8mm | 3.85in,19.55mm | 0.77in,0.0mm | 0in,586.4mm | 23.09in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,14.27kmh | 8.87mph,8.0kmh | 4.97mph,31.0kmh | 19.26mph,21.57kmh | 13.4mph,12.0kmh | 7.46mph,97.8mb,19.55mb,0.0mb
gujarat,2019,october,35.0°C (95.0°F),32.65°C (90.77°F),30.0°C (86.0°F),32.0°C (89.6°F),30.0°C (86.0°F),27.0°C (80.6°F),28.0°C (82.4°F),26.0°C (78.8°F),23.0°C (73.4°F),24.0°C (75.2°F),17.9°C (64.22°F),9.0°C (48.2°F),10.3mm | 0.41in,1.06mm | 0.04in,0.0mm | 0in,33.0mm | 1.3in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,14.26kmh | 8.86mph,7.0kmh | 4.35mph,36.0kmh | 22.37mph,20.32kmh | 12.63mph,11.0kmh | 6.84mph,10.3mb,1.06mb,0.0mb
gujarat,2019,november,35.0°C (95.0°F),32.2°C (89.96°F),30.0°C (86.0°F),32.0°C (89.6°F),29.2°C (84.56°F),26.0°C (78.8°F),28.0°C (82.4°F),25.07°C (77.13°F),21.0°C (69.8°F),20.0°C (68.0°F),14.9°C (58.82°F),10.0°C (50.0°F),8.3mm | 0.33in,0.77mm | 0.03in,0.0mm | 0in,23.2mm | 0.91in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,11.27kmh | 7.0mph,6.0kmh | 3.73mph,26.0kmh | 16.16mph,15.73kmh | 9.77mph,8.0kmh | 4.97mph,8.3mb,0.77mb,0.0mb
gujarat,2019,december,32.0°C (89.6°F),28.52°C (83.34°F),25.0°C (77.0°F),29.0°C (84.2°F),24.87°C (76.77°F),21.0°C (69.8°F),25.0°C (77.0°F),19.52°C (67.14°F),14.0°C (57.2°F),15.0°C (59.0°F),6.13°C (43.03°F),-4.0°C (24.8°F),0.1mm | 0.0in,0.0mm | 0in,0.0mm | 0in,0.1mm | 0.0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,15.39kmh | 9.56mph,9.0kmh | 5.59mph,35.0kmh | 21.75mph,24.26kmh | 15.07mph,15.0kmh | 9.32mph,0.1mb,0.0mb,0.0mb
gujarat,2020,january,31.0°C (87.8°F),26.9°C (80.42°F),22.0°C (71.6°F),26.0°C (78.8°F),22.35°C (72.23°F),18.0°C (64.4°F),21.0°C (69.8°F),15.87°C (60.57°F),13.0°C (55.4°F),15.0°C (59.0°F),5.13°C (41.23°F),-1.0°C (30.2°F),0.2mm | 0.01in,0.01mm | 0.0in,0.0mm | 0in,0.2mm | 0.01in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,20.0kmh | 12.43mph,14.45kmh | 8.98mph,9.0kmh | 5.59mph,33.0kmh | 20.51mph,23.65kmh | 14.7mph,12.0kmh | 7.46mph,0.2mb,0.01mb,0.0mb
gujarat,2020,february,38.0°C (100.4°F),31.86°C (89.35°F),26.0°C (78.8°F),31.0°C (87.8°F),26.83°C (80.29°F),22.0°C (71.6°F),22.0°C (71.6°F),19.03°C (66.25°F),14.0°C (57.2°F),10.0°C (50.0°F),2.76°C (36.97°F),-3.0°C (26.6°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,14.97kmh | 9.3mph,9.0kmh | 5.59mph,35.0kmh | 21.75mph,24.59kmh | 15.28mph,15.0kmh | 9.32mph,0.0mb,0.0mb,0.0mb
gujarat,2020,march,39.0°C (102.2°F),33.87°C (92.97°F),28.0°C (82.4°F),33.0°C (91.4°F),28.71°C (83.68°F),24.0°C (75.2°F),25.0°C (77.0°F),20.68°C (69.22°F),15.0°C (59.0°F),15.0°C (59.0°F),8.42°C (47.16°F),-1.0°C (30.2°F),1.9mm | 0.07in,0.13mm | 0.01in,0.0mm | 0in,4.0mm | 0.16in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,15.81kmh | 9.82mph,8.0kmh | 4.97mph,38.0kmh | 23.61mph,23.55kmh | 14.63mph,14.0kmh | 8.7mph,1.9mb,0.13mb,0.0mb
gujarat,2020,april,42.0°C (107.6°F),39.53°C (103.15°F),35.0°C (95.0°F),37.0°C (98.6°F),34.47°C (94.05°F),30.0°C (86.0°F),29.0°C (84.2°F),25.53°C (77.95°F),22.0°C (71.6°F),18.0°C (64.4°F),12.5°C (54.5°F),9.0°C (48.2°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,18.93kmh | 11.76mph,13.0kmh | 8.08mph,33.0kmh | 20.51mph,26.27kmh | 16.32mph,19.0kmh | 11.81mph,0.0mb,0.0mb,0.0mb
gujarat,2020,may,43.0°C (109.4°F),40.48°C (104.86°F),38.0°C (100.4°F),37.0°C (98.6°F),35.32°C (95.58°F),33.0°C (91.4°F),28.0°C (82.4°F),25.58°C (78.04°F),24.0°C (75.2°F),22.0°C (71.6°F),17.61°C (63.7°F),14.0°C (57.2°F),0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,33.0kmh | 20.51mph,22.94kmh | 14.25mph,18.0kmh | 11.18mph,42.0kmh | 26.1mph,30.23kmh | 18.78mph,25.0kmh | 15.53mph,0.0mb,0.0mb,0.0mb
gujarat,2020,june,38.0°C (100.4°F),36.23°C (97.21°F),32.0°C (89.6°F),34.0°C (93.2°F),33.03°C (91.45°F),31.0°C (87.8°F),30.0°C (86.0°F),28.47°C (83.25°F),21.0°C (69.8°F),24.0°C (75.2°F),22.37°C (72.27°F),20.0°C (68.0°F),33.4mm | 1.31in,3.94mm | 0.16in,0.0mm | 0in,118.2mm | 4.65in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,18.93kmh | 11.76mph,9.0kmh | 5.59mph,30.0kmh | 18.64mph,23.53kmh | 14.62mph,12.0kmh | 7.46mph,33.4mb,3.94mb,0.0mb
gujarat,2020,july,36.0°C (96.8°F),32.9°C (91.22°F),28.0°C (82.4°F),33.0°C (91.4°F),30.68°C (87.22°F),27.0°C (80.6°F),29.0°C (84.2°F),27.13°C (80.83°F),23.0°C (73.4°F),25.0°C (77.0°F),23.94°C (75.09°F),23.0°C (73.4°F),67.2mm | 2.65in,9.72mm | 0.38in,0.0mm | 0in,301.2mm | 11.86in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,20.55kmh | 12.77mph,9.0kmh | 5.59mph,45.0kmh | 27.96mph,27.58kmh | 17.14mph,16.0kmh | 9.94mph,67.2mb,9.72mb,0.0mb
