region,year,month,temp_max_C,temp_avg_daily_max_C,temp_min_daily_max_C,temp_max_daily_avg_C,temp_avg_C,temp_min_daily_avg_C,temp_max_daily_min_C,temp_avg_daily_min_C,temp_min_C,dew_pt_max_C,dew_pt_avg_C,dew_pt_min_C,precipitation_max_mm,precipitation_avg_mm,precipitation_min_mm,precipitation_sum_mm,snow_depth_max_mm,snow_depth_avg_mm,snow_depth_min_mm,snow_depth_sum_mm,wind_max_kmh,wind_avg_kmh,wind_min_kmh,gust_max_kmh,gust_avg_kmh,gust_min_kmh,sea_level_preassure_max_mb,sea_level_preassure_avg_mb,sea_level_preassure_min_mb
rajasthan,2016,june,45.0,40.93,36.0,42.0,38.37,35.0,33.0,31.07,30.0,21.0,14.7,-1.0,2.3,0.19,0.0,5.6,0.0,0.0,0.0,0.0,26.0,14.53,7.0,32.0,19.63,9.0,2.3,0.19,0.0
rajasthan,2016,july,41.0,35.94,31.0,38.0,33.68,28.0,33.0,28.94,26.0,23.0,21.94,20.0,8.6,2.83,0.0,87.7,0.0,0.0,0.0,0.0,25.0,13.97,7.0,32.0,18.03,9.0,8.6,2.83,0.0
rajasthan,2016,august,36.0,33.1,29.0,33.0,30.84,28.0,30.0,26.48,25.0,24.0,22.48,20.0,12.6,3.08,0.0,95.5,0.0,0.0,0.0,0.0,21.0,12.94,6.0,28.0,17.81,8.0,12.6,3.08,0.0
rajasthan,2016,september,38.0,35.17,32.0,34.0,31.9,29.0,27.0,25.1,23.0,22.0,17.17,13.0,0.6,0.03,0.0,0.8,0.0,0.0,0.0,0.0,19.0,11.8,4.0,26.0,17.87,7.0,0.6,0.03,0.0
rajasthan,2016,october,37.0,34.19,32.0,33.0,30.45,27.0,28.0,22.97,18.0,20.0,9.39,-1.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,16.0,9.68,4.0,26.0,16.0,7.0,0.1,0.0,0.0
rajasthan,2016,november,32.0,30.47,28.0,27.0,25.1,23.0,20.0,16.2,14.0,4.0,-0.53,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.27,4.0,20.0,14.53,7.0,0.0,0.0,0.0
rajasthan,2016,december,29.0,27.29,25.0,24.0,21.61,19.0,17.0,13.39,10.0,7.0,1.16,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.29,4.0,23.0,13.23,7.0,0.0,0.0,0.0
rajasthan,2017,january,30.0,23.0,18.0,24.0,18.03,13.0,17.0,10.52,4.0,10.0,2.45,-8.0,2.4,0.1,0.0,3.2,0.0,0.0,0.0,0.0,17.0,9.71,6.0,29.0,17.19,10.0,2.4,0.1,0.0
rajasthan,2017,february,33.0,27.5,23.0,29.0,23.0,18.0,19.0,14.14,10.0,6.0,-1.11,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.07,7.0,29.0,17.54,12.0,0.0,0.0,0.0
rajasthan,2017,march,41.0,32.1,25.0,36.0,28.26,21.0,26.0,18.68,11.0,8.0,0.71,-6.0,1.4,0.06,0.0,1.9,0.0,0.0,0.0,0.0,15.0,10.71,8.0,26.0,17.74,13.0,1.4,0.06,0.0
rajasthan,2017,april,43.0,39.23,33.0,39.0,35.27,29.0,29.0,24.7,18.0,8.0,1.07,-11.0,0.9,0.04,0.0,1.2,0.0,0.0,0.0,0.0,27.0,15.77,8.0,39.0,24.03,12.0,0.9,0.04,0.0
rajasthan,2017,may,45.0,41.65,37.0,42.0,38.35,35.0,32.0,29.71,26.0,17.0,8.45,-1.0,2.4,0.13,0.0,4.1,0.0,0.0,0.0,0.0,23.0,14.71,9.0,33.0,21.48,13.0,2.4,0.13,0.0
rajasthan,2017,june,45.0,39.63,34.0,42.0,37.17,33.0,34.0,30.87,28.0,23.0,16.6,7.0,10.8,1.18,0.0,35.4,0.0,0.0,0.0,0.0,24.0,15.43,7.0,33.0,20.23,9.0,10.8,1.18,0.0
rajasthan,2017,july,38.0,35.35,29.0,36.0,33.23,28.0,32.0,28.77,26.0,23.0,21.58,19.0,20.0,2.99,0.0,92.6,0.0,0.0,0.0,0.0,26.0,14.74,6.0,33.0,18.87,8.0,20.0,2.99,0.0
rajasthan,2017,august,38.0,34.52,31.0,35.0,32.39,30.0,29.0,27.29,26.0,23.0,20.35,18.0,4.8,0.25,0.0,7.7,0.0,0.0,0.0,0.0,28.0,15.94,8.0,34.0,20.77,11.0,4.8,0.25,0.0
rajasthan,2017,september,38.0,35.5,31.0,34.0,32.53,30.0,28.0,26.27,25.0,22.0,14.93,6.0,3.6,0.19,0.0,5.6,0.0,0.0,0.0,0.0,18.0,10.37,5.0,25.0,16.0,8.0,3.6,0.19,0.0
rajasthan,2017,october,38.0,35.58,26.0,34.0,31.39,26.0,26.0,22.77,18.0,9.0,2.42,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.13,7.0,30.0,17.39,12.0,0.0,0.0,0.0
rajasthan,2017,november,33.0,28.77,25.0,29.0,24.33,20.0,20.0,16.23,11.0,9.0,-0.2,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.4,5.0,22.0,13.53,9.0,0.0,0.0,0.0
rajasthan,2017,december,28.0,24.55,21.0,24.0,20.0,17.0,17.0,13.23,10.0,7.0,-1.77,-10.0,1.8,0.06,0.0,1.8,0.0,0.0,0.0,0.0,12.0,8.1,4.0,21.0,14.65,8.0,1.8,0.06,0.0
rajasthan,2018,january,28.0,24.45,21.0,23.0,19.16,16.0,15.0,11.06,8.0,4.0,-2.26,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.68,5.0,22.0,13.81,9.0,0.0,0.0,0.0
rajasthan,2018,february,32.0,27.96,24.0,29.0,23.61,19.0,20.0,15.18,11.0,7.0,0.61,-10.0,1.1,0.04,0.0,1.1,0.0,0.0,0.0,0.0,18.0,10.29,7.0,31.0,17.71,11.0,1.1,0.04,0.0
rajasthan,2018,march,39.0,33.45,29.0,34.0,29.35,25.0,24.0,19.42,16.0,7.0,-0.32,-8.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,16.0,11.45,7.0,26.0,18.77,12.0,0.1,0.0,0.0
rajasthan,2018,april,44.0,38.87,35.0,40.0,35.23,32.0,31.0,25.53,22.0,7.0,1.77,-9.0,0.2,0.01,0.0,0.2,0.0,0.0,0.0,0.0,24.0,12.97,8.0,36.0,20.37,14.0,0.2,0.01,0.0
rajasthan,2018,may,45.0,42.39,37.0,41.0,39.19,34.0,32.0,29.16,26.0,11.0,3.42,-9.0,0.8,0.03,0.0,0.8,0.0,0.0,0.0,0.0,21.0,13.29,9.0,30.0,20.0,14.0,0.8,0.03,0.0
rajasthan,2018,june,45.0,40.7,33.0,42.0,38.0,31.0,34.0,31.43,27.0,22.0,15.57,5.0,10.9,0.9,0.0,27.1,0.0,0.0,0.0,0.0,34.0,17.2,5.0,43.0,22.33,6.0,10.9,0.9,0.0
rajasthan,2018,july,41.0,35.45,30.0,39.0,33.58,29.0,33.0,29.13,26.0,23.0,21.1,17.0,19.6,2.45,0.0,75.9,0.0,0.0,0.0,0.0,23.0,15.48,7.0,28.0,19.52,8.0,19.6,2.45,0.0
rajasthan,2018,august,36.0,34.0,30.0,33.0,31.55,28.0,29.0,27.1,25.0,24.0,21.55,20.0,17.2,1.31,0.0,40.6,0.0,0.0,0.0,0.0,22.0,14.65,5.0,28.0,19.03,6.0,17.2,1.31,0.0
rajasthan,2018,september,37.0,32.93,25.0,33.0,30.1,24.0,27.0,24.7,23.0,22.0,17.3,9.0,9.1,0.72,0.0,21.6,0.0,0.0,0.0,0.0,21.0,14.63,9.0,28.0,21.37,11.0,9.1,0.72,0.0
rajasthan,2018,october,37.0,34.06,32.0,33.0,30.23,27.0,27.0,23.1,21.0,12.0,5.55,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.94,6.0,31.0,17.1,10.0,0.0,0.0,0.0
rajasthan,2018,november,33.0,29.73,27.0,29.0,25.37,23.0,22.0,17.8,14.0,7.0,1.63,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.77,4.0,22.0,15.1,8.0,0.0,0.0,0.0
rajasthan,2018,december,26.0,23.26,20.0,21.0,18.52,15.0,15.0,11.29,6.0,7.0,-2.26,-11.0,0.4,0.02,0.0,0.6,0.0,0.0,0.0,0.0,11.0,7.68,4.0,20.0,14.0,7.0,0.4,0.02,0.0
rajasthan,2019,january,27.0,21.74,17.0,23.0,17.74,14.0,16.0,11.77,9.0,4.0,-1.65,-10.0,1.5,0.13,0.0,4.0,0.0,0.0,0.0,0.0,15.0,9.84,6.0,25.0,17.52,10.0,1.5,0.13,0.0
rajasthan,2019,february,29.0,23.79,19.0,24.0,19.79,15.0,19.0,13.93,10.0,11.0,1.64,-7.0,1.0,0.11,0.0,3.1,0.0,0.0,0.0,0.0,19.0,12.11,6.0,29.0,19.43,10.0,1.0,0.11,0.0
rajasthan,2019,march,39.0,29.42,23.0,35.0,25.61,20.0,27.0,19.29,15.0,8.0,2.1,-3.0,5.3,0.25,0.0,7.8,0.0,0.0,0.0,0.0,23.0,12.87,6.0,33.0,20.06,9.0,5.3,0.25,0.0
rajasthan,2019,april,42.0,38.23,29.0,38.0,34.57,27.0,31.0,27.87,22.0,12.0,2.93,-4.0,18.9,1.03,0.0,31.0,0.0,0.0,0.0,0.0,22.0,13.47,8.0,32.0,20.63,13.0,18.9,1.03,0.0
rajasthan,2019,may,44.0,39.97,36.0,41.0,36.68,32.0,34.0,30.81,27.0,14.0,6.97,-6.0,4.9,0.59,0.0,18.2,0.0,0.0,0.0,0.0,31.0,16.74,10.0,43.0,23.55,13.0,4.9,0.59,0.0
rajasthan,2019,june,46.0,41.17,35.0,42.0,37.9,32.0,36.0,32.6,23.0,20.0,13.0,2.0,5.3,0.45,0.0,13.4,0.0,0.0,0.0,0.0,27.0,18.83,8.0,38.0,25.23,11.0,5.3,0.45,0.0
rajasthan,2019,july,42.0,36.03,28.0,38.0,33.1,27.0,34.0,28.71,22.0,24.0,20.71,17.0,143.3,9.25,0.0,286.8,0.0,0.0,0.0,0.0,36.0,21.52,7.0,44.0,28.1,9.0,143.3,9.25,0.0
rajasthan,2019,august,36.0,33.29,26.0,32.0,30.55,24.0,29.0,26.35,23.0,24.0,22.32,19.0,52.5,10.71,0.0,332.0,0.0,0.0,0.0,0.0,27.0,16.9,6.0,36.0,25.23,10.0,52.5,10.71,0.0
rajasthan,2019,september,38.0,34.33,31.0,34.0,31.2,29.0,29.0,26.57,24.0,23.0,21.43,18.0,19.4,1.77,0.0,53.1,0.0,0.0,0.0,0.0,26.0,14.97,5.0,36.0,21.7,8.0,19.4,1.77,0.0
rajasthan,2019,october,36.0,32.9,31.0,32.0,29.65,27.0,26.0,24.1,21.0,19.0,9.84,3.0,6.7,0.46,0.0,14.3,0.0,0.0,0.0,0.0,18.0,9.65,5.0,26.0,15.65,9.0,6.7,0.46,0.0
rajasthan,2019,november,33.0,28.23,24.0,30.0,25.23,21.0,25.0,20.5,16.0,14.0,9.2,5.0,6.9,0.66,0.0,19.9,0.0,0.0,0.0,0.0,16.0,10.13,5.0,22.0,16.33,8.0,6.9,0.66,0.0
rajasthan,2019,december,25.0,21.39,18.0,21.0,17.71,14.0,17.0,12.45,8.0,8.0,-0.45,-8.0,1.2,0.05,0.0,1.4,0.0,0.0,0.0,0.0,18.0,9.81,6.0,28.0,17.29,11.0,1.2,0.05,0.0
rajasthan,2020,january,25.0,20.23,17.0,20.0,16.32,13.0,15.0,10.71,7.0,9.0,1.97,-7.0,8.6,0.28,0.0,8.7,0.0,0.0,0.0,0.0,20.0,11.65,5.0,33.0,19.65,8.0,8.6,0.28,0.0
rajasthan,2020,february,31.0,26.07,20.0,26.0,21.52,17.0,20.0,14.1,10.0,8.0,-0.69,-9.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,19.0,10.76,6.0,30.0,18.28,10.0,0.1,0.0,0.0
rajasthan,2020,march,34.0,29.35,24.0,30.0,25.45,21.0,24.0,18.65,15.0,12.0,4.03,-5.0,3.3,0.31,0.0,9.5,0.0,0.0,0.0,0.0,23.0,12.74,7.0,33.0,19.61,11.0,3.3,0.31,0.0
rajasthan,2020,april,41.0,36.53,33.0,37.0,32.9,29.0,30.0,26.1,17.0,12.0,4.43,-3.0,3.4,0.46,0.0,13.7,0.0,0.0,0.0,0.0,22.0,13.17,8.0,32.0,19.77,12.0,3.4,0.46,0.0
rajasthan,2020,may,44.0,40.87,37.0,40.0,36.97,34.0,32.0,29.77,25.0,15.0,7.26,-3.0,2.5,0.28,0.0,8.7,0.0,0.0,0.0,0.0,36.0,18.39,9.0,47.0,26.0,14.0,2.5,0.28,0.0
rajasthan,2020,june,45.0,39.53,33.0,41.0,36.2,29.0,34.0,30.4,20.0,20.0,16.3,8.0,6.3,0.94,0.0,28.2,0.0,0.0,0.0,0.0,34.0,19.87,9.0,43.0,26.07,12.0,6.3,0.94,0.0
rajasthan,2020,july,43.0,37.39,34.0,39.0,34.48,32.0,34.0,29.77,26.0,23.0,20.94,17.0,12.9,2.02,0.0,62.7,0.0,0.0,0.0,0.0,31.0,18.9,5.0,39.0,24.55,7.0,12.9,2.02,0.0
rajasthan,2020,august,40.0,33.29,29.0,37.0,30.84,28.0,31.0,27.1,24.0,25.0,23.06,20.0,56.8,13.04,0.0,404.3,0.0,0.0,0.0,0.0,28.0,19.29,10.0,41.0,28.35,14.0,56.8,13.04,0.0
rajasthan,2020,september,39.0,35.47,30.0,35.0,32.23,28.0,29.0,27.07,24.0,23.0,17.97,11.0,8.0,0.96,0.0,28.8,0.0,0.0,0.0,0.0,23.0,13.33,7.0,36.0,20.67,11.0,8.0,0.96,0.0
rajasthan,2020,october,37.0,34.32,30.0,33.0,30.48,27.0,26.0,23.42,19.0,12.0,2.65,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.03,5.0,32.0,17.0,7.0,0.0,0.0,0.0
rajasthan,2020,november,32.0,27.87,24.0,27.0,23.27,19.0,20.0,15.93,11.0,9.0,-1.3,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.8,4.0,29.0,17.33,7.0,0.0,0.0,0.0
rajasthan,2020,december,30.0,23.77,17.0,25.0,19.13,12.0,17.0,11.71,5.0,7.0,-1.97,-12.0,0.6,0.02,0.0,0.6,0.0,0.0,0.0,0.0,17.0,9.74,5.0,30.0,17.74,10.0,0.6,0.02,0.0
sikkim,2010,january,12.0,10.39,9.0,9.0,7.29,6.0,3.0,1.61,-0.0,-1.0,-5.55,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.87,5.0,20.0,12.29,8.0,0.0,0.0,0.0
sikkim,2010,february,28.0,19.0,8.0,21.0,14.14,5.0,13.0,3.71,-1.0,11.0,-0.32,-11.0,4.3,0.28,0.0,7.7,0.0,0.0,0.0,0.0,13.0,10.0,7.0,23.0,15.82,11.0,4.3,0.28,0.0
sikkim,2010,march,21.0,15.74,12.0,17.0,12.65,9.0,10.0,5.74,2.0,9.0,2.71,-2.0,6.4,0.83,0.0,25.8,0.0,0.0,0.0,0.0,14.0,10.29,7.0,24.0,15.55,10.0,6.4,0.83,0.0
sikkim,2010,april,21.0,18.27,13.0,18.0,15.57,13.0,12.0,10.33,8.0,11.0,5.57,-4.0,28.3,2.58,0.0,77.5,0.0,0.0,0.0,0.0,15.0,11.03,6.0,23.0,15.53,10.0,28.3,2.58,0.0
sikkim,2010,may,20.0,18.1,14.0,18.0,15.94,13.0,14.0,12.0,11.0,13.0,9.94,4.0,8.9,2.11,0.0,65.3,0.0,0.0,0.0,0.0,13.0,10.03,7.0,17.0,13.13,10.0,8.9,2.11,0.0
sikkim,2010,june,21.0,19.1,15.0,18.0,17.17,15.0,15.0,13.87,12.0,15.0,13.07,10.0,26.3,3.58,0.0,107.3,0.0,0.0,0.0,0.0,13.0,9.5,6.0,16.0,12.13,8.0,26.3,3.58,0.0
sikkim,2010,july,22.0,18.0,15.0,19.0,16.94,15.0,16.0,15.03,14.0,16.0,14.81,13.0,59.3,10.66,1.2,330.6,0.0,0.0,0.0,0.0,11.0,8.32,4.0,16.0,11.48,6.0,59.3,10.66,1.2
sikkim,2010,august,22.0,20.55,17.0,20.0,18.74,17.0,16.0,15.23,14.0,15.0,13.68,13.0,12.6,3.58,0.1,111.1,0.0,0.0,0.0,0.0,9.0,7.48,3.0,12.0,9.48,5.0,12.6,3.58,0.1
sikkim,2010,september,22.0,20.0,19.0,19.0,17.77,16.0,15.0,13.2,10.0,14.0,11.9,9.0,6.7,2.19,0.1,65.7,0.0,0.0,0.0,0.0,9.0,7.63,5.0,12.0,9.8,7.0,6.7,2.19,0.1
sikkim,2010,october,20.0,17.81,15.0,17.0,15.06,13.0,12.0,9.06,6.0,10.0,7.26,2.0,3.4,0.67,0.0,20.9,0.0,0.0,0.0,0.0,10.0,7.26,4.0,13.0,10.1,5.0,3.4,0.67,0.0
sikkim,2010,november,17.0,14.27,11.0,14.0,11.43,9.0,8.0,5.43,3.0,9.0,5.73,3.0,3.9,0.37,0.0,11.2,0.0,0.0,0.0,0.0,8.0,6.83,5.0,12.0,9.5,7.0,3.9,0.37,0.0
sikkim,2010,december,15.0,10.87,8.0,11.0,8.06,5.0,6.0,2.81,1.0,5.0,0.23,-10.0,0.9,0.11,0.0,3.3,0.0,0.0,0.0,0.0,9.0,6.29,5.0,15.0,8.9,7.0,0.9,0.11,0.0
sikkim,2011,january,10.0,7.87,4.0,8.0,5.48,2.0,3.0,1.16,-1.0,4.0,-1.65,-9.0,1.0,0.16,0.0,4.9,0.0,0.0,0.0,0.0,11.0,7.03,6.0,15.0,9.55,7.0,1.0,0.16,0.0
sikkim,2011,february,14.0,11.21,9.0,11.0,8.57,6.0,5.0,2.46,-2.0,4.0,-1.14,-12.0,0.5,0.14,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.43,5.0,15.0,10.5,7.0,0.5,0.14,0.0
sikkim,2011,march,17.0,14.58,13.0,14.0,11.77,10.0,7.0,5.42,3.0,5.0,-1.52,-12.0,1.2,0.32,0.0,10.0,0.0,0.0,0.0,0.0,16.0,9.48,5.0,30.0,13.9,7.0,1.2,0.32,0.0
sikkim,2011,april,19.0,16.77,13.0,17.0,14.3,11.0,10.0,7.83,5.0,8.0,2.37,-4.0,1.9,0.46,0.0,13.9,0.0,0.0,0.0,0.0,11.0,9.17,7.0,17.0,12.5,9.0,1.9,0.46,0.0
sikkim,2011,may,21.0,18.74,16.0,19.0,16.81,15.0,15.0,11.81,9.0,12.0,8.94,6.0,3.2,1.02,0.0,31.6,0.0,0.0,0.0,0.0,11.0,8.94,6.0,14.0,11.16,8.0,3.2,1.02,0.0
sikkim,2011,june,22.0,20.37,19.0,20.0,18.63,17.0,16.0,14.73,13.0,14.0,11.9,9.0,12.6,2.79,0.0,83.7,0.0,0.0,0.0,0.0,12.0,9.27,5.0,14.0,11.4,7.0,12.6,2.79,0.0
sikkim,2011,july,21.0,19.74,17.0,20.0,18.32,17.0,16.0,15.32,14.0,14.0,13.45,12.0,14.0,4.05,1.4,125.4,0.0,0.0,0.0,0.0,10.0,8.42,5.0,13.0,10.42,7.0,14.0,4.05,1.4
sikkim,2011,august,22.0,20.0,17.0,20.0,18.35,16.0,17.0,15.35,14.0,15.0,13.26,12.0,17.8,5.61,0.1,173.8,0.0,0.0,0.0,0.0,11.0,8.71,5.0,14.0,10.81,7.0,17.8,5.61,0.1
sikkim,2011,september,22.0,19.53,15.0,20.0,17.9,15.0,15.0,14.47,12.0,14.0,12.1,10.0,16.6,3.1,0.1,92.9,0.0,0.0,0.0,0.0,10.0,7.97,5.0,12.0,10.0,7.0,16.6,3.1,0.1
sikkim,2011,october,19.0,16.84,12.0,17.0,14.74,11.0,12.0,9.68,6.0,12.0,7.29,2.0,2.4,0.31,0.0,9.6,0.0,0.0,0.0,0.0,9.0,7.94,4.0,12.0,10.45,6.0,2.4,0.31,0.0
sikkim,2011,november,16.0,12.9,10.0,13.0,10.87,8.0,7.0,5.47,3.0,6.0,3.6,-2.0,2.5,0.29,0.0,8.6,0.0,0.0,0.0,0.0,9.0,6.8,4.0,15.0,9.47,5.0,2.5,0.29,0.0
sikkim,2011,december,15.0,10.29,8.0,13.0,8.03,6.0,7.0,2.68,1.0,5.0,-1.13,-12.0,0.4,0.04,0.0,1.2,0.0,0.0,0.0,0.0,8.0,5.74,4.0,11.0,7.81,5.0,0.4,0.04,0.0
sikkim,2012,january,12.0,6.52,4.0,9.0,4.39,2.0,3.0,-0.32,-3.0,1.0,-5.71,-15.0,2.3,0.14,0.0,4.3,0.0,0.0,0.0,0.0,11.0,6.68,4.0,19.0,9.48,5.0,2.3,0.14,0.0
sikkim,2012,february,12.0,9.93,6.0,11.0,8.03,5.0,5.0,2.59,0.0,4.0,-3.76,-10.0,7.8,0.32,0.0,9.2,0.0,0.0,0.0,0.0,11.0,7.38,6.0,17.0,10.1,7.0,7.8,0.32,0.0
sikkim,2012,march,17.0,12.97,8.0,15.0,11.16,7.0,10.0,5.65,2.0,6.0,-0.97,-11.0,2.9,0.28,0.0,8.7,0.0,0.0,0.0,0.0,9.0,7.68,4.0,12.0,9.87,6.0,2.9,0.28,0.0
sikkim,2012,april,18.0,16.23,13.0,16.0,14.37,11.0,12.0,9.43,7.0,9.0,3.53,0.0,3.1,0.88,0.0,26.3,0.0,0.0,0.0,0.0,11.0,9.3,7.0,13.0,11.37,9.0,3.1,0.88,0.0
sikkim,2012,may,22.0,19.1,15.0,20.0,17.19,13.0,15.0,12.32,9.0,13.0,8.19,-1.0,2.8,1.03,0.0,31.9,0.0,0.0,0.0,0.0,11.0,8.9,7.0,14.0,11.19,9.0,2.8,1.03,0.0
sikkim,2012,june,22.0,20.33,17.0,20.0,18.67,17.0,16.0,14.7,12.0,14.0,12.67,9.0,7.4,2.8,0.5,83.9,0.0,0.0,0.0,0.0,11.0,9.0,8.0,13.0,11.17,10.0,7.4,2.8,0.5
sikkim,2012,july,23.0,20.68,19.0,20.0,19.1,17.0,17.0,16.13,15.0,15.0,14.16,13.0,18.6,4.75,0.4,147.2,0.0,0.0,0.0,0.0,11.0,8.61,5.0,14.0,10.87,7.0,18.6,4.75,0.4
sikkim,2012,august,23.0,21.16,18.0,21.0,19.39,17.0,17.0,16.06,15.0,15.0,13.87,12.0,8.9,2.99,0.6,92.8,0.0,0.0,0.0,0.0,11.0,8.81,6.0,14.0,11.16,8.0,8.9,2.99,0.6
sikkim,2012,september,23.0,20.13,17.0,21.0,18.27,16.0,16.0,14.53,13.0,14.0,12.13,10.0,18.1,2.32,0.0,69.7,0.0,0.0,0.0,0.0,11.0,8.33,2.0,14.0,10.57,3.0,18.1,2.32,0.0
sikkim,2012,october,19.0,16.39,14.0,17.0,14.32,12.0,14.0,8.61,6.0,12.0,4.52,-9.0,1.2,0.16,0.0,4.9,0.0,0.0,0.0,0.0,9.0,6.77,5.0,12.0,8.97,7.0,1.2,0.16,0.0
sikkim,2012,november,15.0,12.9,10.0,13.0,10.5,8.0,7.0,4.6,3.0,6.0,-0.13,-9.0,0.2,0.03,0.0,0.8,0.0,0.0,0.0,0.0,8.0,6.3,5.0,11.0,8.63,6.0,0.2,0.03,0.0
sikkim,2012,december,14.0,10.35,7.0,12.0,8.13,5.0,6.0,2.68,0.0,6.0,-2.13,-15.0,0.3,0.02,0.0,0.5,0.0,0.0,0.0,0.0,11.0,5.48,4.0,20.0,7.42,5.0,0.3,0.02,0.0
sikkim,2013,january,12.0,8.16,4.0,10.0,6.55,3.0,5.0,2.35,-1.0,1.0,-5.52,-13.0,1.0,0.08,0.0,2.4,0.0,0.0,0.0,0.0,8.0,5.45,4.0,10.0,7.32,5.0,1.0,0.08,0.0
sikkim,2013,february,15.0,11.61,8.0,14.0,9.93,6.0,8.0,4.61,2.0,2.0,-5.64,-14.0,23.1,1.14,0.0,31.8,0.0,0.0,0.0,0.0,9.0,5.96,4.0,12.0,8.21,5.0,23.1,1.14,0.0
sikkim,2013,march,17.0,14.94,13.0,15.0,13.23,11.0,10.0,8.0,6.0,4.0,-0.61,-11.0,2.1,0.44,0.0,13.7,0.0,0.0,0.0,0.0,9.0,7.55,6.0,12.0,9.71,8.0,2.1,0.44,0.0
sikkim,2013,april,20.0,16.93,14.0,18.0,15.07,12.0,13.0,10.13,8.0,10.0,2.4,-4.0,5.8,1.47,0.0,44.1,0.0,0.0,0.0,0.0,10.0,8.7,5.0,12.0,10.73,7.0,5.8,1.47,0.0
sikkim,2013,may,23.0,19.45,17.0,20.0,17.39,15.0,16.0,13.06,10.0,13.0,8.42,-5.0,40.2,4.45,0.0,137.8,0.0,0.0,0.0,0.0,11.0,9.23,5.0,13.0,11.42,6.0,40.2,4.45,0.0
sikkim,2013,june,23.0,21.57,18.0,22.0,19.77,16.0,18.0,16.43,13.0,14.0,12.63,11.0,27.5,7.15,0.5,214.6,0.0,0.0,0.0,0.0,10.0,8.57,5.0,12.0,10.47,6.0,27.5,7.15,0.5
sikkim,2013,july,23.0,21.0,18.0,21.0,19.19,17.0,18.0,16.52,15.0,15.0,13.97,13.0,28.0,12.78,4.6,396.2,0.0,0.0,0.0,0.0,11.0,8.35,4.0,14.0,10.32,6.0,28.0,12.78,4.6
sikkim,2013,august,22.0,20.71,19.0,21.0,18.94,18.0,17.0,16.1,15.0,15.0,13.71,13.0,31.7,9.35,1.5,289.9,0.0,0.0,0.0,0.0,11.0,8.65,5.0,14.0,10.65,6.0,31.7,9.35,1.5
sikkim,2013,september,22.0,20.2,18.0,20.0,18.4,17.0,16.0,14.67,13.0,14.0,11.6,9.0,26.4,4.0,0.0,119.9,0.0,0.0,0.0,0.0,11.0,8.47,4.0,14.0,10.73,6.0,26.4,4.0,0.0
sikkim,2013,october,21.0,16.77,12.0,19.0,14.94,10.0,15.0,11.19,7.0,11.0,7.32,3.0,76.7,5.09,0.0,157.7,0.0,0.0,0.0,0.0,10.0,7.29,4.0,13.0,9.48,6.0,76.7,5.09,0.0
sikkim,2013,november,15.0,13.3,12.0,13.0,11.7,10.0,8.0,6.53,5.0,7.0,1.23,-10.0,1.2,0.14,0.0,4.1,0.0,0.0,0.0,0.0,8.0,6.17,4.0,11.0,8.47,6.0,1.2,0.14,0.0
sikkim,2013,december,13.0,9.55,5.0,11.0,7.84,3.0,6.0,3.65,1.0,5.0,-0.81,-17.0,1.7,0.28,0.0,8.8,0.0,0.0,0.0,0.0,14.0,6.42,4.0,26.0,8.9,5.0,1.7,0.28,0.0
sikkim,2014,january,11.0,9.16,5.0,9.0,7.19,4.0,3.0,2.13,0.0,2.0,-3.06,-11.0,0.5,0.06,0.0,1.8,0.0,0.0,0.0,0.0,8.0,5.42,4.0,10.0,7.26,5.0,0.5,0.06,0.0
sikkim,2014,february,13.0,9.25,5.0,10.0,7.25,4.0,5.0,1.54,-4.0,1.0,-2.18,-6.0,0.7,0.05,0.0,1.5,0.0,0.0,0.0,0.0,11.0,6.54,4.0,20.0,8.89,6.0,0.7,0.05,0.0
sikkim,2014,march,18.0,13.35,9.0,16.0,11.39,8.0,9.0,5.48,2.0,3.0,-1.29,-7.0,1.5,0.24,0.0,7.4,0.0,0.0,0.0,0.0,9.0,7.45,5.0,12.0,9.61,7.0,1.5,0.24,0.0
sikkim,2014,april,20.0,17.57,15.0,18.0,15.5,13.0,13.0,9.73,7.0,8.0,0.13,-6.0,2.4,0.36,0.0,10.8,0.0,0.0,0.0,0.0,10.0,8.43,6.0,13.0,10.67,8.0,2.4,0.36,0.0
